#stokes,freq,ind,real,imag
11,103000000000.00000000,1,-0.58569520,-0.80883170
11,103000000000.00000000,2,0.16025210,-0.15277670
11,103000000000.00000000,3,28.62033890,-14.36952490
11,103000000000.00000000,4,0.23491930,-0.06298870
11,103000000000.00000000,5,-2.12580510,0.18803220
11,103000000000.00000000,6,-0.01732810,-0.11760280
11,103000000000.00000000,7,0.58723610,0.52906430
11,103000000000.00000000,8,0.64727940,0.15907710
11,103000000000.00000000,9,-0.91030780,0.95458560
11,103000000000.00000000,10,-49.87978450,26.36833910
11,103000000000.00000000,11,-1.66102450,0.26838110
11,103000000000.00000000,12,0.15054760,0.11410440
11,103000000000.00000000,13,2.07307730,-0.56972430
11,103000000000.00000000,14,0.38314900,0.08170180
11,103000000000.00000000,15,0.08357990,0.10021200
11,103000000000.00000000,16,0.14868700,0.09663970
11,103000000000.00000000,17,-0.28848290,0.16585350
11,103000000000.00000000,18,0.17648430,0.04754150
11,103000000000.00000000,19,-0.73900050,-1.48227250
11,103000000000.00000000,20,0.11558970,-0.06687480
11,103000000000.00000000,21,-15.04570350,7.67237790
11,103000000000.00000000,22,0.02065300,-0.06195930
11,103000000000.00000000,23,-3.95810280,2.08061000
11,103000000000.00000000,24,-0.03241780,0.04749700
11,103000000000.00000000,25,-0.78494850,0.61640490
11,103000000000.00000000,26,-0.31353790,0.08495840
11,103000000000.00000000,27,0.08049430,0.00175670
11,103000000000.00000000,28,-0.10729270,-0.05609360
11,103000000000.00000000,29,-0.05868650,-0.11476440
11,103000000000.00000000,30,-0.14364390,-0.05431190
11,103000000000.00000000,31,0.01660240,-0.22538360
11,103000000000.00000000,32,0.17629900,0.07002320
11,103000000000.00000000,33,0.05478420,0.55382370
11,103000000000.00000000,34,-0.09047740,0.06670450
11,103000000000.00000000,35,0.51301870,0.14986980
11,103000000000.00000000,36,1.41688500,-0.74284890
11,103000000000.00000000,37,-1.01676940,0.63639230
11,103000000000.00000000,38,0.73407910,-0.25746550
11,103000000000.00000000,39,-0.82096640,0.41845230
11,103000000000.00000000,40,0.10814750,-0.03643180
11,103000000000.00000000,41,0.33616900,-0.28564580
11,103000000000.00000000,42,0.08103710,-0.05327780
11,103000000000.00000000,43,-0.11699560,0.00031990
11,103000000000.00000000,44,-0.07335830,0.03307650
11,103000000000.00000000,45,0.05597660,0.04579720
11,103000000000.00000000,46,0.10639730,0.10022100
11,103000000000.00000000,47,0.05614430,0.03760890
11,103000000000.00000000,48,0.06037270,0.02453510
11,103000000000.00000000,49,0.14890580,0.08487030
11,103000000000.00000000,50,-0.08350550,0.03652850
11,103000000000.00000000,51,-0.10981030,-0.19517740
11,103000000000.00000000,52,0.07765170,-0.03445750
11,103000000000.00000000,53,0.10306210,0.03222200
11,103000000000.00000000,54,-0.16152790,-0.06320200
11,103000000000.00000000,55,0.01033820,0.02404520
11,103000000000.00000000,56,-0.00375480,0.00166570
11,103000000000.00000000,57,-0.01602260,-0.06788560
11,103000000000.00000000,58,-0.00332850,0.00665240
11,103000000000.00000000,59,0.13356440,-0.08406070
11,103000000000.00000000,60,-0.05698190,0.01301100
11,103000000000.00000000,61,-0.09976050,0.02515440
11,103000000000.00000000,62,-0.06624890,-0.07694240
11,103000000000.00000000,63,0.05052710,-0.06256730
11,103000000000.00000000,64,0.03842840,-0.03652080
11,103000000000.00000000,65,0.05410380,0.02445920
11,103000000000.00000000,66,1.00000000,1.00000000
12,103000000000.00000000,0,13.94646510,7.21685790
12,103000000000.00000000,1,3.41057770,-5.59989000
12,103000000000.00000000,2,9.25607390,-10.56901410
